univ_key,nationality,visa_status,gender,headcount
대신대,타지키스탄,석사과정,남,2
대신대,타지키스탄,석사과정,여,1
대신대,타지키스탄,학사과정,남,19
대신대,필리핀,학사과정,여,1
대전대,가나,대학부설 어학원 연수,여,1
대전대,나이지리아,석사과정,여,1
대전대,네팔,박사과정,여,1
대전대,라오스,석사과정,남,2
대전대,라오스,석사과정,여,1
대전대,라오스,학사과정,남,1
대전대,라이베리아,대학부설 어학원 연수,남,1
대전대,러시아(연방),대학부설 어학원 연수,여,1
대전대,멕시코,대학부설 어학원 연수,남,1
대전대,멕시코,석사과정,여,2
대전대,몽골,석사과정,여,3
대전대,미얀마,대학부설 어학원 연수,여,1
대전대,베트남,대학부설 어학원 연수,남,44
대전대,베트남,대학부설 어학원 연수,여,56
대전대,베트남,석사과정,남,4
대전대,베트남,석사과정,여,3
대전대,베트남,학사과정,남,35
대전대,베트남,학사과정,여,46
대전대,스페인,학술연구기관 특정연구자,남,1
대전대,아제르바이잔,석사과정,여,1
대전대,알제리,박사과정,여,1
대전대,우즈베키스탄,학사과정,남,2
대전대,인도,대학부설 어학원 연수,여,1
대전대,인도,석사과정,여,1
대전대,인도네시아,대학부설 어학원 연수,여,1
대전대,인도네시아,석사과정,여,1
대전대,인도네시아,학사과정,여,1
대전대,일본,교환학생,남,3
대전대,일본,교환학생,여,15
대전대,적도기니,학사과정,여,1
대전대,중국,교환학생,남,2
대전대,중국,대학부설 어학원 연수,남,1
대전대,중국,대학부설 어학원 연수,여,3
대전대,중국,박사과정,남,2
대전대,중국,박사과정,여,2
대전대,중국,석사과정,남,5
대전대,중국,석사과정,여,8
대전대,중국,학사과정,남,23
대전대,중국,학사과정,여,14
대전대,캄보디아,대학부설 어학원 연수,남,1
대전대,캄보디아,석사과정,여,1
대전대,키르기즈,대학부설 어학원 연수,여,2
대전대,키르기즈,석사과정,여,1
대전대,타이,석사과정,여,1
대전대,타이,학사과정,여,2
대전대,탄자니아,박사과정,여,1
대전대,티모르민주공화국,석사과정,남,1
대전대,필리핀,대학부설 어학원 연수,여,1
대진대,네팔,석사과정,여,1
대진대,네팔,외국어연수생,남,15
대진대,네팔,외국어연수생,여,18
대진대,네팔,학사과정,남,77
대진대,네팔,학사과정,여,53
대진대,라이베리아,박사과정,남,1
대진대,러시아(연방),석사과정,여,1
대진대,러시아(연방),학사과정,남,2
대진대,러시아(연방),학사과정,여,10
대진대,몽골,박사과정,여,7
대진대,몽골,석사과정,남,3
대진대,몽골,석사과정,여,1
대진대,몽골,학사과정,남,11
대진대,몽골,학사과정,여,16
대진대,방글라데시,대학부설 어학원 연수,남,1
대진대,방글라데시,석사과정,남,1
대진대,방글라데시,석사과정,여,1
대진대,방글라데시,외국어연수생,남,3
대진대,방글라데시,학사과정,남,57
대진대,방글라데시,학사과정,여,11
대진대,베트남,대학부설 어학원 연수,남,101
대진대,베트남,대학부설 어학원 연수,여,31
대진대,베트남,석사과정,남,4
대진대,베트남,석사과정,여,2
대진대,베트남,학사과정,남,30
대진대,베트남,학사과정,여,17
대진대,벨라루스,학사과정,여,1
대진대,스리랑카,석사과정,여,1
대진대,스리랑카,학사과정,여,2
대진대,아제르바이잔,학사과정,남,1
대진대,아제르바이잔,학사과정,여,5
대진대,우즈베키스탄,석사과정,남,26
대진대,우즈베키스탄,석사과정,여,3
대진대,우즈베키스탄,학사과정,남,87
대진대,우즈베키스탄,학사과정,여,9
대진대,우크라이나,학사과정,여,2
대진대,중국,박사과정,남,10
대진대,중국,박사과정,여,15
대진대,중국,석사과정,남,4
대진대,중국,석사과정,여,11
대진대,중국,학사과정,남,60
대진대,중국,학사과정,여,40
대진대,카자흐스탄,교환학생,남,1
대진대,카자흐스탄,교환학생,여,1
대진대,카자흐스탄,학사과정,남,34
대진대,카자흐스탄,학사과정,여,15
대진대,파키스탄,박사과정,남,2
대진대,파키스탄,석사과정,남,16
대진대,파키스탄,학사과정,남,4
대진대,필리핀,학사과정,여,1
대진대,홍콩,학사과정,여,1
덕성여자대,네팔,대학부설 어학원 연수,남,2
덕성여자대,네팔,대학부설 어학원 연수,여,8
덕성여자대,독일,교환학생,여,4
덕성여자대,러시아(연방),대학부설 어학원 연수,여,5
덕성여자대,러시아(연방),박사과정,여,1
덕성여자대,러시아(연방),학사과정,여,1
덕성여자대,멕시코,교환학생,여,1
덕성여자대,몽골,교환학생,남,1
덕성여자대,몽골,대학부설 어학원 연수,남,16
덕성여자대,몽골,대학부설 어학원 연수,여,36
덕성여자대,몽골,박사과정,여,1
덕성여자대,몽골,석사과정,남,2
덕성여자대,몽골,석사과정,여,14
덕성여자대,몽골,학사과정,여,10
덕성여자대,미얀마,대학부설 어학원 연수,남,37
덕성여자대,미얀마,대학부설 어학원 연수,여,155
덕성여자대,미얀마,학사과정,여,2
덕성여자대,베트남,대학부설 어학원 연수,남,54
덕성여자대,베트남,대학부설 어학원 연수,여,160
덕성여자대,베트남,석사과정,여,1
덕성여자대,베트남,학사과정,남,1
덕성여자대,베트남,학사과정,여,43
덕성여자대,스리랑카,대학부설 어학원 연수,남,1
덕성여자대,스리랑카,대학부설 어학원 연수,여,9
덕성여자대,스리랑카,석사과정,여,1
덕성여자대,스페인,교환학생,여,2
덕성여자대,싱가포르,교환학생,여,1
덕성여자대,아제르바이잔,석사과정,남,1
덕성여자대,우즈베키스탄,석사과정,남,1
덕성여자대,우즈베키스탄,석사과정,여,8
덕성여자대,우즈베키스탄,학사과정,여,26
덕성여자대,이탈리아,교환학생,여,1
덕성여자대,인도,석사과정,여,1
덕성여자대,인도,학사과정,여,1
덕성여자대,일본,교환학생,여,4
덕성여자대,일본,대학부설 어학원 연수,여,1
덕성여자대,일본,학사과정,여,1
덕성여자대,중국,교환학생,여,5
덕성여자대,중국,석사과정,여,1
덕성여자대,중국,학사과정,여,1
덕성여자대,카메룬,대학부설 어학원 연수,남,1
덕성여자대,캄보디아,대학부설 어학원 연수,여,1
덕성여자대,타이,대학부설 어학원 연수,여,2
덕성여자대,타이완,교환학생,여,6
덕성여자대,타이완,석사과정,여,1
덕성여자대,타지키스탄,대학부설 어학원 연수,여,3
덕성여자대,프랑스,교환학생,여,5
덕성여자대,헝가리,교환학생,여,2
덕성여자대,헝가리,대학부설 어학원 연수,여,2
동국대,가나,박사과정,남,1
동국대,가나,박사과정,여,1
동국대,가나,석사과정,남,4
동국대,네덜란드,교환학생,남,1
동국대,네덜란드,교환학생,여,2
동국대,네덜란드,대학부설 어학원 연수,여,2
동국대,네팔,대학부설 어학원 연수,남,7
동국대,네팔,대학부설 어학원 연수,여,12
동국대,네팔,박사과정,남,3
동국대,네팔,석사과정,남,1
동국대,네팔,학사과정,남,1
동국대,노르웨이,대학부설 어학원 연수,여,1
동국대,뉴질랜드,석사과정,여,1
동국대,뉴질랜드,학사과정,여,1
동국대,독일,교환학생,남,3
동국대,독일,교환학생,여,4
동국대,독일,대학부설 어학원 연수,남,1
동국대,독일,대학부설 어학원 연수,여,2
동국대,독일,학사과정,여,1
동국대,라오스,석사과정,남,1
동국대,라오스,학사과정,여,1
동국대,라트비아,석사과정,여,1
동국대,러시아(연방),교환학생,여,1
동국대,러시아(연방),대학부설 어학원 연수,남,1
동국대,러시아(연방),석사과정,여,2
동국대,러시아(연방),학사과정,여,5
동국대,루마니아,교환학생,남,1
동국대,루마니아,교환학생,여,6
동국대,루마니아,대학부설 어학원 연수,여,1
동국대,리비아,대학부설 어학원 연수,여,1
동국대,리투아니아,교환학생,여,2
동국대,말레이시아,교환학생,여,3
동국대,말레이시아,대학부설 어학원 연수,여,5
동국대,말레이시아,박사과정,남,1
동국대,말레이시아,학사과정,여,2
동국대,멕시코,교환학생,남,3
동국대,멕시코,교환학생,여,1
동국대,멕시코,대학부설 어학원 연수,남,2
동국대,멕시코,대학부설 어학원 연수,여,6
동국대,멕시코,석사과정,여,1
동국대,멕시코,학사과정,여,1
동국대,모로코,석사과정,여,2
동국대,몽골,교환학생,여,1
동국대,몽골,대학부설 어학원 연수,남,22
동국대,몽골,대학부설 어학원 연수,여,18
동국대,몽골,박사과정,여,1
동국대,몽골,석사과정,남,2
동국대,몽골,석사과정,여,9
동국대,몽골,학사과정,남,7
동국대,몽골,학사과정,여,6
동국대,미국,교환학생,남,3
동국대,미국,교환학생,여,5
동국대,미국,대학부설 어학원 연수,남,2
동국대,미국,대학부설 어학원 연수,여,9
동국대,미국,학사과정,여,2
동국대,미얀마,대학부설 어학원 연수,남,148
동국대,미얀마,대학부설 어학원 연수,여,113
동국대,미얀마,석사과정,남,2
동국대,미얀마,석사과정,여,2
동국대,미얀마,학사과정,남,2
동국대,미얀마,학사과정,여,13
동국대,방글라데시,박사과정,남,1
동국대,방글라데시,박사과정,여,2
동국대,방글라데시,석사과정,남,6
동국대,방글라데시,석사과정,여,1
동국대,베트남,대학부설 어학원 연수,남,575
동국대,베트남,대학부설 어학원 연수,여,312
동국대,베트남,박사과정,남,8
동국대,베트남,박사과정,여,5
동국대,베트남,석사과정,남,5
동국대,베트남,석사과정,여,11
동국대,베트남,전문학사과정,남,4
동국대,베트남,전문학사과정,여,1
동국대,베트남,학사과정,남,15
동국대,베트남,학사과정,여,20
동국대,벨기에,대학부설 어학원 연수,여,1
동국대,부르키나파소,석사과정,남,1
동국대,불가리아,교환학생,남,1
동국대,불가리아,석사과정,여,1
동국대,브라질,대학부설 어학원 연수,남,1
동국대,브라질,대학부설 어학원 연수,여,2
동국대,브라질,석사과정,남,1
동국대,브루나이,교환학생,여,1
동국대,스리랑카,교환학생,남,1
동국대,스리랑카,교환학생,여,1
동국대,스리랑카,석사과정,남,1
동국대,스웨덴,대학부설 어학원 연수,남,1
동국대,스웨덴,대학부설 어학원 연수,여,2
동국대,스위스,대학부설 어학원 연수,여,1
동국대,스페인,교환학생,남,1
동국대,스페인,교환학생,여,4
동국대,스페인,대학부설 어학원 연수,남,2
동국대,스페인,대학부설 어학원 연수,여,12
동국대,슬로바크,대학부설 어학원 연수,남,1
동국대,싱가포르,대학부설 어학원 연수,여,1
동국대,아르헨티나,교환학생,남,1
동국대,아르헨티나,교환학생,여,1
동국대,아제르바이잔,석사과정,여,2
동국대,앙골라,교환학생,여,1
동국대,에스토니아,교환학생,여,1
동국대,에티오피아,박사과정,여,1
동국대,영국,교환학생,여,1
동국대,영국,대학부설 어학원 연수,여,2
동국대,영국,학사과정,여,1
동국대,오만,대학부설 어학원 연수,여,1
동국대,오스트리아,교환학생,여,1
동국대,오스트리아,학사과정,남,1
동국대,온두라스,대학부설 어학원 연수,남,1
동국대,우즈베키스탄,박사과정,남,1
동국대,우즈베키스탄,석사과정,남,7
동국대,우즈베키스탄,석사과정,여,1
동국대,우즈베키스탄,학사과정,남,2
동국대,우즈베키스탄,학사과정,여,1
동국대,이라크,석사과정,남,1
동국대,이라크,학사과정,남,2
동국대,이란,박사과정,남,2
동국대,이탈리아,교환학생,여,2
동국대,이탈리아,대학부설 어학원 연수,남,2
동국대,이탈리아,대학부설 어학원 연수,여,14
동국대,이탈리아,석사과정,남,1
동국대,이탈리아,학사과정,남,2
동국대,인도,교환학생,남,1
동국대,인도,교환학생,여,2
동국대,인도,대학부설 어학원 연수,여,2
동국대,인도,박사과정,남,9
동국대,인도,박사과정,여,11
동국대,인도,석사과정,남,3
동국대,인도,석사과정,여,6
동국대,인도네시아,대학부설 어학원 연수,여,1
동국대,인도네시아,석사과정,여,3
